City,Historical_Date,Historical_Year,Historical_Month,Historical_Day,longitude,latitude,wind_direction_10m_dominant,precipitation_hours,precipitation_sum,apparent_temperature_max,daylight_duration,wind_gusts_10m_max,snowfall_sum,uv_index_clear_sky_max,sunset,temperature_2m_min,et0_fao_evapotranspiration,wind_speed_10m_max,showers_sum,uv_index_max,sunrise,temperature_2m_max,shortwave_radiation_sum,precipitation_probability_max,rain_sum,sunshine_duration,apparent_temperature_min,weather_code
Buenos Aires,2021-01-11,2021,01,Mon,-58.4440583,-34.6083696,294.93616,12.0,26.1,28.49553,51403.82,50.399998,0.0,,0,20.6415,3.2520914,28.503725,0.0,,0,28.8415,11.11,,26.1,11997.126,23.34371,65.0
Buenos Aires,2021-01-12,2021,01,Tue,-58.4440583,-34.6083696,125.53777,0.0,0.0,22.832716,51337.004,54.0,0.0,,0,15.9415,6.8901963,31.259941,0.0,,0,22.1915,32.46,,0.0,48119.777,12.9594555,3.0
Buenos Aires,2021-01-13,2021,01,Wed,-58.4440583,-34.6083696,86.77142,0.0,0.0,23.839226,51267.285,46.079998,0.0,,0,18.0915,7.174582,27.193705,0.0,,0,24.3915,32.28,,0.0,48055.38,16.20749,0.0
Buenos Aires,2021-01-14,2021,01,Thu,-58.4440583,-34.6083696,75.44109,0.0,0.0,26.69753,51194.8,54.0,0.0,,0,18.7915,7.1921835,31.63087,0.0,,0,26.8915,31.84,,0.0,47988.375,16.657469,1.0
Buenos Aires,2021-01-15,2021,01,Fri,-58.4440583,-34.6083696,44.56066,5.0,3.7,28.00975,51119.684,49.32,0.0,,0,21.0415,3.2983959,29.275326,0.0,,0,24.1415,11.89,,3.7,12432.17,19.286135,61.0
Buenos Aires,2021-01-16,2021,01,Sat,-58.4440583,-34.6083696,191.0035,3.0,0.4,32.956345,51042.062,48.239998,0.0,,0,18.8415,4.8917336,28.387545,0.0,,0,28.7915,21.84,,0.4,31782.797,17.10217,51.0
Buenos Aires,2021-01-17,2021,01,Sun,-58.4440583,-34.6083696,222.65112,4.0,0.5,21.877655,50962.06,59.399998,0.0,,0,15.7415,6.0066266,32.417995,0.0,,0,24.8415,29.19,,0.5,47772.836,14.320864,51.0
Buenos Aires,2021-01-18,2021,01,Mon,-58.4440583,-34.6083696,354.23215,0.0,0.0,29.860691,50879.812,38.16,0.0,,0,14.2915,6.4032197,20.00512,0.0,,0,27.1915,31.55,,0.0,47696.52,14.142094,0.0
Buenos Aires,2021-01-19,2021,01,Tue,-58.4440583,-34.6083696,21.81601,0.0,0.0,31.374435,50795.445,36.36,0.0,,0,21.0415,7.559257,21.96,0.0,,0,30.241499,31.43,,0.0,47618.156,21.031528,0.0
Buenos Aires,2021-01-20,2021,01,Wed,-58.4440583,-34.6083696,66.784744,0.0,0.0,32.485386,50709.08,48.6,0.0,,0,23.0915,7.6727653,27.607563,0.0,,0,30.5915,31.25,,0.0,47537.863,22.897978,0.0
Buenos Aires,2021-01-21,2021,01,Thu,-58.4440583,-34.6083696,83.411415,0.0,0.0,29.362022,50620.848,56.16,0.0,,0,22.5915,7.0336003,31.912327,0.0,,0,28.6915,31.25,,0.0,47455.734,23.102966,0.0
Buenos Aires,2021-01-22,2021,01,Fri,-58.4440583,-34.6083696,72.94294,0.0,0.0,31.45787,50530.86,45.36,0.0,,0,22.491499,7.1577086,24.74329,0.0,,0,29.3915,31.23,,0.0,47371.887,22.620525,0.0
Buenos Aires,2021-01-23,2021,01,Sat,-58.4440583,-34.6083696,58.028633,0.0,0.0,35.58695,50439.242,41.039997,0.0,,0,24.3915,7.387454,23.664352,0.0,,0,32.4915,30.19,,0.0,47286.414,25.849356,0.0
Buenos Aires,2021-01-24,2021,01,Sun,-58.4440583,-34.6083696,65.06478,0.0,0.0,35.695503,50346.117,45.36,0.0,,0,25.0915,7.4277754,26.67889,0.0,,0,32.591503,29.78,,0.0,47199.445,26.851498,1.0
Buenos Aires,2021-01-25,2021,01,Mon,-58.4440583,-34.6083696,48.35606,0.0,0.0,36.27435,50251.59,39.96,0.0,,0,25.8415,7.6064305,23.313995,0.0,,0,33.141502,27.86,,0.0,47111.062,26.997551,3.0
Buenos Aires,2021-01-26,2021,01,Tue,-58.4440583,-34.6083696,59.07115,1.0,0.5,34.917133,50155.785,38.519997,0.0,,0,25.9415,5.0440164,21.794127,0.0,,0,31.6915,18.09,,0.5,33929.254,28.446217,53.0
Buenos Aires,2021-01-27,2021,01,Wed,-58.4440583,-34.6083696,114.04978,0.0,0.0,33.1554,50058.812,55.8,0.0,,0,23.5915,7.1517253,29.427658,0.0,,0,31.491499,30.23,,0.0,45777.117,23.522009,3.0
Buenos Aires,2021-01-28,2021,01,Thu,-58.4440583,-34.6083696,69.84659,6.0,5.3999996,27.933914,49960.48,60.120003,0.0,,0,20.6915,3.405822,23.313995,0.0,,0,25.2915,12.87,,5.3999996,12737.107,20.47607,61.0
Buenos Aires,2021-01-29,2021,01,Fri,-58.4440583,-34.6083696,332.0273,11.0,16.300001,31.757309,49859.824,43.92,0.0,,0,20.2915,4.137339,15.517629,0.0,,0,27.6915,20.78,,16.300001,30899.064,21.390707,63.0
Buenos Aires,2021-01-30,2021,01,Sat,-58.4440583,-34.6083696,152.23146,9.0,20.700003,26.934275,49756.87,83.88,0.0,,0,17.0415,1.6872535,49.08953,0.0,,0,23.5915,5.71,,20.700003,7239.245,13.953886,63.0
Buenos Aires,2021-01-31,2021,01,Sun,-58.4440583,-34.6083696,148.24841,13.0,12.5,19.471634,49651.777,54.36,0.0,,0,16.4415,2.8998814,30.85307,0.0,,0,21.6915,12.15,,12.5,16829.166,13.305523,65.0
Buenos Aires,2021-02-01,2021,02,Mon,-58.4440583,-34.6083696,141.08357,17.0,65.8,24.5205,49544.695,48.96,0.0,,0,18.491499,2.5851028,28.00837,0.0,,0,23.0915,14.3,,65.8,27243.5,18.35167,65.0
Buenos Aires,2021-02-02,2021,02,Tue,-58.4440583,-34.6083696,173.05782,2.0,2.2,24.460667,49435.766,39.96,0.0,,0,16.8915,3.156985,22.91026,0.0,,0,24.241499,15.88,,2.2,30653.81,16.00152,61.0
Buenos Aires,2021-02-03,2021,02,Wed,-58.4440583,-34.6083696,156.26671,7.0,5.1,24.898273,49325.133,45.0,0.0,,0,19.0915,3.0721257,25.35637,0.0,,0,24.1915,16.12,,5.1,39074.312,19.288147,63.0
Buenos Aires,2021-02-04,2021,02,Thu,-58.4440583,-34.6083696,186.2206,0.0,0.0,26.430897,49212.938,45.0,0.0,,0,16.4415,5.7339177,25.20257,0.0,,0,26.241499,29.15,,0.0,45681.61,15.295752,3.0
Buenos Aires,2021-02-05,2021,02,Fri,-58.4440583,-34.6083696,133.35876,0.0,0.0,27.435772,49099.316,27.359999,0.0,,0,15.1915,5.47942,15.192682,0.0,,0,25.1915,30.07,,0.0,45616.215,14.534216,0.0
Buenos Aires,2021-02-06,2021,02,Sat,-58.4440583,-34.6083696,330.9285,0.0,0.0,33.70207,48984.41,25.56,0.0,,0,17.0415,5.9029913,13.37825,0.0,,0,29.1415,29.47,,0.0,45471.047,16.666733,0.0
Buenos Aires,2021-02-07,2021,02,Sun,-58.4440583,-34.6083696,78.65502,0.0,0.0,32.308846,48868.344,41.760002,0.0,,0,20.991499,5.6415133,24.696102,0.0,,0,28.5415,27.47,,0.0,45330.477,22.178053,1.0
Buenos Aires,2021-02-08,2021,02,Mon,-58.4440583,-34.6083696,139.47581,8.0,3.5,22.104092,48751.254,54.719997,0.0,,0,18.741499,3.211802,31.557032,0.0,,0,22.3915,14.34,,3.5,31298.94,16.695347,55.0
Buenos Aires,2021-02-09,2021,02,Tue,-58.4440583,-34.6083696,133.17976,15.0,2.3999999,22.702461,48633.266,54.719997,0.0,,0,17.8915,4.377334,31.056128,0.0,,0,22.9415,21.24,,2.3999999,44224.305,16.332,51.0
Buenos Aires,2021-02-10,2021,02,Wed,-58.4440583,-34.6083696,125.470345,17.0,3.8999991,24.819729,48514.504,50.76,0.0,,0,18.991499,4.1050997,28.165257,0.0,,0,24.3915,22.32,,3.8999991,44189.85,18.178387,51.0
Buenos Aires,2021-02-11,2021,02,Thu,-58.4440583,-34.6083696,93.4311,18.0,8.4,27.046726,48395.086,42.48,0.0,,0,19.8415,3.3023703,22.91026,0.0,,0,24.0415,18.27,,8.4,32394.018,21.102617,61.0
Buenos Aires,2021-02-12,2021,02,Fri,-58.4440583,-34.6083696,64.312775,13.0,9.700001,27.25803,48275.14,43.56,0.0,,0,20.1415,3.523435,24.187069,0.0,,0,24.1415,19.77,,9.700001,29894.775,22.079176,63.0
Buenos Aires,2021-02-13,2021,02,Sat,-58.4440583,-34.6083696,43.394012,3.0,0.4,29.11678,48154.785,35.28,0.0,,0,19.9415,4.1690774,15.1884165,0.0,,0,25.491499,22.96,,0.4,42776.926,22.310215,51.0
Buenos Aires,2021-02-14,2021,02,Sun,-58.4440583,-34.6083696,348.50345,10.0,1.7,29.795204,48034.133,29.88,0.0,,0,20.4415,4.003601,12.371645,0.0,,0,25.4415,21.66,,1.7,40739.66,22.456985,51.0
Buenos Aires,2021-02-15,2021,02,Mon,-58.4440583,-34.6083696,198.2435,0.0,0.0,24.776846,47913.305,49.68,0.0,,0,19.6415,4.5063205,27.748037,0.0,,0,26.2915,21.53,,0.0,43431.527,19.463898,3.0
Buenos Aires,2021-02-16,2021,02,Tue,-58.4440583,-34.6083696,219.50543,0.0,0.0,20.621002,47792.402,50.399998,0.0,,0,17.2915,3.25778,28.266304,0.0,,0,22.6415,12.95,,0.0,20471.54,15.981199,3.0
Buenos Aires,2021-02-17,2021,02,Wed,-58.4440583,-34.6083696,204.612,2.0,0.2,24.704315,47671.234,42.12,0.0,,0,16.9415,3.3947563,23.358423,0.0,,0,24.7915,16.0,,0.2,31536.336,15.978647,51.0
Buenos Aires,2021-02-18,2021,02,Thu,-58.4440583,-34.6083696,265.97476,0.0,0.0,33.92809,47548.77,29.519999,0.0,,0,15.6414995,5.2158017,8.534353,0.0,,0,29.491499,26.42,,0.0,43699.82,16.175945,1.0
Buenos Aires,2021-02-19,2021,02,Fri,-58.4440583,-34.6083696,238.83403,0.0,0.0,26.51192,47425.01,46.8,0.0,,0,18.4415,5.4449625,25.264202,0.0,,0,27.2915,20.75,,0.0,40088.39,14.997347,3.0
Buenos Aires,2021-02-20,2021,02,Sat,-58.4440583,-34.6083696,130.2798,0.0,0.0,24.824753,47300.086,27.359999,0.0,,0,12.7415,5.8690557,14.007655,0.0,,0,23.9415,28.31,,0.0,43835.633,10.555017,0.0
Buenos Aires,2021-02-21,2021,02,Sun,-58.4440583,-34.6083696,45.465008,1.0,0.1,29.78152,47174.1,34.56,0.0,,0,20.3915,5.568865,20.620804,0.0,,0,27.6915,23.42,,0.1,43659.656,19.111887,51.0
Buenos Aires,2021-02-22,2021,02,Mon,-58.4440583,-34.6083696,50.19446,9.0,14.000002,29.578434,47047.176,51.839996,0.0,,0,20.1415,3.6572795,19.416653,0.0,,0,26.1415,18.06,,14.000002,34764.008,20.656574,63.0
Buenos Aires,2021-02-23,2021,02,Tue,-58.4440583,-34.6083696,97.6667,1.0,0.2,29.620834,46919.42,38.16,0.0,,0,20.0915,4.8990006,21.758419,0.0,,0,25.6915,25.34,,0.2,43456.89,19.131413,51.0
Buenos Aires,2021-02-24,2021,02,Wed,-58.4440583,-34.6083696,323.34375,0.0,0.0,31.2858,46790.94,23.4,0.0,,0,17.9415,5.3081737,11.304229,0.0,,0,28.991499,26.79,,0.0,43266.5,18.322376,0.0
Buenos Aires,2021-02-25,2021,02,Thu,-58.4440583,-34.6083696,35.514557,0.0,0.0,32.695915,46661.855,26.28,0.0,,0,20.2915,5.652543,13.207634,0.0,,0,28.7915,26.8,,0.0,43265.79,22.407032,0.0
Buenos Aires,2021-02-26,2021,02,Fri,-58.4440583,-34.6083696,66.285065,0.0,0.0,31.655678,46532.258,45.719997,0.0,,0,22.4415,6.1317363,26.999998,0.0,,0,28.8915,26.56,,0.0,43097.72,23.663328,3.0
Buenos Aires,2021-02-27,2021,02,Sat,-58.4440583,-34.6083696,77.31286,0.0,0.0,28.25668,46402.26,56.519997,0.0,,0,21.991499,5.8013415,32.058193,0.0,,0,27.8415,25.68,,0.0,42960.004,22.028982,3.0
Buenos Aires,2021-02-28,2021,02,Sun,-58.4440583,-34.6083696,63.435013,0.0,0.0,30.919258,46271.96,48.6,0.0,,0,22.6915,5.7219014,29.07989,0.0,,0,28.241499,22.66,,0.0,40374.086,22.695702,3.0
Buenos Aires,2021-03-01,2021,03,Mon,-58.4440583,-34.6083696,69.80671,0.0,0.0,29.594242,46141.47,44.28,0.0,,0,23.3415,4.6294436,25.068514,0.0,,0,26.8415,18.97,,0.0,33866.47,24.208895,3.0
Buenos Aires,2021-03-02,2021,03,Tue,-58.4440583,-34.6083696,89.416435,4.0,0.4,29.827576,46010.88,43.199997,0.0,,0,22.991499,4.202732,24.098497,0.0,,0,27.5415,20.24,,0.4,42805.445,25.119265,51.0
Buenos Aires,2021-03-03,2021,03,Wed,-58.4440583,-34.6083696,91.156,2.0,0.3,29.652683,45880.285,52.56,0.0,,0,23.3415,4.708967,29.871325,0.0,,0,27.491499,22.14,,0.3,42754.4,25.201536,51.0
Buenos Aires,2021-03-04,2021,03,Thu,-58.4440583,-34.6083696,93.18311,14.0,4.5999994,30.449482,45749.797,42.48,0.0,,0,22.491499,3.6758635,21.791153,0.0,,0,26.741499,17.17,,4.5999994,37727.344,24.25318,55.0
Buenos Aires,2021-03-05,2021,03,Fri,-58.4440583,-34.6083696,165.34175,0.0,0.0,25.716955,45619.5,47.16,0.0,,0,19.5415,4.7825665,25.264202,0.0,,0,24.491499,23.51,,0.0,41194.688,17.786974,3.0
Buenos Aires,2021-03-06,2021,03,Sat,-58.4440583,-34.6083696,116.09537,0.0,0.0,25.141712,45489.496,32.399998,0.0,,0,14.7915,5.092513,16.135872,0.0,,0,23.491499,25.58,,0.0,42545.266,14.040222,0.0
Buenos Aires,2021-03-07,2021,03,Sun,-58.4440583,-34.6083696,30.597311,0.0,0.0,28.025188,45359.883,31.319998,0.0,,0,18.491499,5.168422,14.168641,0.0,,0,27.1415,24.96,,0.0,42417.797,19.220783,2.0
Buenos Aires,2021-03-08,2021,03,Mon,-58.4440583,-34.6083696,147.23955,3.0,1.1,32.947124,45230.746,49.32,0.0,,0,19.3915,4.3343196,29.09103,0.0,,0,28.6915,18.52,,1.1,32909.23,18.364809,53.0
Buenos Aires,2021-03-09,2021,03,Tue,-58.4440583,-34.6083696,120.07353,0.0,0.0,26.163414,45101.91,41.399998,0.0,,0,15.9415,4.889217,22.065973,0.0,,0,24.2915,24.0,,0.0,42163.293,14.084843,3.0
Buenos Aires,2021-03-10,2021,03,Wed,-58.4440583,-34.6083696,72.61398,0.0,0.0,28.601826,44972.43,39.96,0.0,,0,19.3915,4.988776,22.3229,0.0,,0,26.8915,24.17,,0.0,42035.03,20.082783,3.0
Buenos Aires,2021-03-11,2021,03,Thu,-58.4440583,-34.6083696,325.98914,0.0,0.0,30.899857,44842.277,38.519997,0.0,,0,22.0415,5.3147526,20.393293,0.0,,0,30.8915,18.24,,0.0,38612.254,21.720564,3.0
Buenos Aires,2021-03-12,2021,03,Fri,-58.4440583,-34.6083696,105.63922,1.0,0.1,30.596313,44711.56,46.079998,0.0,,0,19.5415,4.569107,26.758923,0.0,,0,26.6415,21.87,,0.1,41776.152,20.569675,51.0
Buenos Aires,2021-03-13,2021,03,Sat,-58.4440583,-34.6083696,82.40942,0.0,0.0,27.447353,44580.35,39.239998,0.0,,0,20.3915,5.3914623,22.608458,0.0,,0,25.6415,23.62,,0.0,41645.688,20.351665,3.0
Buenos Aires,2021-03-14,2021,03,Sun,-58.4440583,-34.6083696,55.02443,0.0,0.0,27.377934,44448.758,37.079998,0.0,,0,20.8415,5.7708883,22.086521,0.0,,0,27.991499,22.97,,0.0,41514.668,20.734146,3.0
Buenos Aires,2021-03-15,2021,03,Mon,-58.4440583,-34.6083696,48.60774,3.0,2.4,26.694984,44316.855,38.519997,0.0,,0,21.3415,4.4449115,20.65848,0.0,,0,26.241499,16.32,,2.4,31254.281,22.254393,61.0
Buenos Aires,2021-03-16,2021,03,Tue,-58.4440583,-34.6083696,37.36588,11.0,21.100002,24.53729,44184.734,40.32,0.0,,0,19.1915,1.7991645,21.933426,0.0,,0,23.3915,5.98,,21.100002,4447.3755,20.855373,63.0
Buenos Aires,2021-03-17,2021,03,Wed,-58.4440583,-34.6083696,192.32547,3.0,0.7,20.578848,44052.48,69.479996,0.0,,0,15.5415,2.9570847,38.202427,0.0,,0,20.0915,11.86,,0.7,21027.4,11.629125,53.0
Buenos Aires,2021-03-18,2021,03,Thu,-58.4440583,-34.6083696,189.85962,0.0,0.0,17.46977,43920.18,40.32,0.0,,0,10.6414995,3.587915,23.828083,0.0,,0,18.6415,19.93,,0.0,40672.645,7.395792,3.0
Buenos Aires,2021-03-19,2021,03,Fri,-58.4440583,-34.6083696,87.46069,3.0,1.2,20.969133,43787.918,42.48,0.0,,0,14.5415,3.209932,24.162945,0.0,,0,21.1415,15.92,,1.2,37892.027,14.024178,53.0
Buenos Aires,2021-03-20,2021,03,Sat,-58.4440583,-34.6083696,137.98349,16.0,37.7,21.646406,43655.79,44.639996,0.0,,0,17.5915,1.016149,24.535524,0.0,,0,20.1915,4.27,,37.7,6003.1045,18.028578,63.0
Buenos Aires,2021-03-21,2021,03,Sun,-58.4440583,-34.6083696,162.12119,0.0,0.0,22.879257,43523.86,36.719997,0.0,,0,15.4915,3.5149937,20.87379,0.0,,0,22.6415,20.48,,0.0,40588.9,14.686722,3.0
Buenos Aires,2021-03-22,2021,03,Mon,-58.4440583,-34.6083696,121.177444,2.0,0.6,22.464947,43392.234,32.399998,0.0,,0,14.7415,2.9554448,18.089775,0.0,,0,21.5415,16.55,,0.6,40456.438,13.496586,53.0
Buenos Aires,2021-03-23,2021,03,Tue,-58.4440583,-34.6083696,88.166084,0.0,0.0,25.789139,43260.99,31.319998,0.0,,0,15.091499,3.626467,16.071491,0.0,,0,22.991499,21.38,,0.0,40324.195,15.823309,3.0
Buenos Aires,2021-03-24,2021,03,Wed,-58.4440583,-34.6083696,39.500286,2.0,0.7,26.589815,43130.21,36.36,0.0,,0,20.241499,2.8896196,19.829433,0.0,,0,24.3915,15.12,,0.7,33419.855,20.906557,53.0
Buenos Aires,2021-03-25,2021,03,Thu,-58.4440583,-34.6083696,58.961826,21.0,73.0,24.082859,42999.984,47.519997,0.0,,0,20.1915,0.5898571,27.579382,0.0,,0,21.991499,1.84,,73.0,0.0,19.957998,65.0
Buenos Aires,2021-03-26,2021,03,Fri,-58.4440583,-34.6083696,120.3348,16.0,18.000002,26.80393,42870.402,37.44,0.0,,0,18.8915,2.2827866,20.3774,0.0,,0,23.741499,12.86,,18.000002,28173.79,19.360651,63.0
Buenos Aires,2021-03-27,2021,03,Sat,-58.4440583,-34.6083696,281.9585,8.0,2.3,23.851517,42741.547,36.36,0.0,,0,17.3915,2.6156583,20.056877,0.0,,0,22.4415,14.83,,2.3,39724.96,17.977806,53.0
Buenos Aires,2021-03-28,2021,03,Sun,-58.4440583,-34.6083696,232.0457,2.0,0.2,24.01288,42613.51,21.599998,0.0,,0,15.3914995,2.8259974,12.758432,0.0,,0,21.9415,16.66,,0.2,39349.535,15.740055,51.0
Buenos Aires,2021-03-29,2021,03,Mon,-58.4440583,-34.6083696,192.5671,0.0,0.0,20.539707,42486.12,44.28,0.0,,0,16.3915,2.0217998,24.648829,0.0,,0,21.4415,10.31,,0.0,17241.854,15.502283,3.0
Buenos Aires,2021-03-30,2021,03,Tue,-58.4440583,-34.6083696,127.427795,0.0,0.0,22.473043,42358.508,29.519999,0.0,,0,13.1414995,3.3977196,17.309973,0.0,,0,21.5415,20.38,,0.0,39409.348,11.948101,2.0
Buenos Aires,2021-03-31,2021,03,Wed,-58.4440583,-34.6083696,97.72036,0.0,0.0,21.336397,42230.65,31.68,0.0,,0,15.591499,3.131154,16.87398,0.0,,0,20.741499,17.47,,0.0,39278.746,15.946018,3.0
Buenos Aires,2021-04-01,2021,04,Thu,-58.4440583,-34.6083696,95.776054,4.0,0.5,21.12686,42102.63,40.32,0.0,,0,17.3915,3.334668,22.45315,0.0,,0,21.5415,18.25,,0.5,37818.207,17.569633,51.0
Buenos Aires,2021-04-02,2021,04,Fri,-58.4440583,-34.6083696,85.352585,0.0,0.0,22.120224,41974.527,36.719997,0.0,,0,18.3415,3.1195703,20.870687,0.0,,0,21.6915,16.11,,0.0,37498.14,18.245941,2.0
Buenos Aires,2021-04-03,2021,04,Sat,-58.4440583,-34.6083696,69.90467,0.0,0.0,23.838531,41846.43,35.28,0.0,,0,18.491499,3.5288885,20.008356,0.0,,0,22.3915,19.39,,0.0,38544.547,18.282475,3.0
Buenos Aires,2021-04-04,2021,04,Sun,-58.4440583,-34.6083696,81.56867,0.0,0.0,23.934162,41718.41,36.0,0.0,,0,18.6915,2.934922,19.443333,0.0,,0,22.3915,17.09,,0.0,37697.816,19.631126,2.0
Buenos Aires,2021-04-05,2021,04,Mon,-58.4440583,-34.6083696,83.25681,0.0,0.0,27.572416,41590.562,30.599998,0.0,,0,19.9415,3.1397235,18.448023,0.0,,0,24.6415,17.71,,0.0,38132.223,21.303726,3.0
Buenos Aires,2021-04-06,2021,04,Tue,-58.4440583,-34.6083696,84.128815,0.0,0.0,26.754255,41462.957,38.519997,0.0,,0,20.2915,3.1919847,21.67487,0.0,,0,24.4415,18.75,,0.0,38063.87,22.747498,0.0
Buenos Aires,2021-04-07,2021,04,Wed,-58.4440583,-34.6083696,42.85537,0.0,0.0,29.21275,41335.688,37.8,0.0,,0,21.4415,3.7241597,22.828087,0.0,,0,26.6415,17.7,,0.0,37615.793,22.206493,1.0
Buenos Aires,2021-04-08,2021,04,Thu,-58.4440583,-34.6083696,17.99624,5.0,10.1,27.777107,41208.832,50.039997,0.0,,0,21.2915,3.522841,28.467329,0.0,,0,27.241499,13.22,,10.1,23937.852,22.541239,63.0
Buenos Aires,2021-04-09,2021,04,Fri,-58.4440583,-34.6083696,81.98308,11.0,24.1,24.953623,41082.477,41.760002,0.0,,0,20.6915,1.0303774,22.55106,0.0,,0,22.4415,4.72,,24.1,4719.086,21.765871,63.0
Buenos Aires,2021-04-10,2021,04,Sat,-58.4440583,-34.6083696,96.1751,24.0,43.699997,24.221212,40956.71,60.479996,0.0,,0,20.1415,0.8939877,34.561874,0.0,,0,21.5415,4.27,,43.699997,5833.8438,18.980057,65.0
Buenos Aires,2021-04-11,2021,04,Sun,-58.4440583,-34.6083696,220.535,5.0,8.8,23.646357,40831.62,70.92,0.0,,0,14.6915,2.2920158,40.142822,0.0,,0,20.3915,10.68,,8.8,27793.463,9.762782,63.0
Buenos Aires,2021-04-12,2021,04,Mon,-58.4440583,-34.6083696,280.99405,0.0,0.0,22.959106,40707.3,22.319998,0.0,,0,12.5415,3.258699,12.10157,0.0,,0,22.991499,18.24,,0.0,37168.742,11.008572,0.0
Buenos Aires,2021-04-13,2021,04,Tue,-58.4440583,-34.6083696,350.623,0.0,0.0,23.793606,40583.836,21.24,0.0,,0,13.591499,3.1175075,11.019764,0.0,,0,22.2915,18.09,,0.0,37050.277,13.138823,0.0
Buenos Aires,2021-04-14,2021,04,Wed,-58.4440583,-34.6083696,40.75607,0.0,0.0,21.977324,40461.316,37.8,0.0,,0,16.6915,3.1487346,20.390114,0.0,,0,22.3915,17.62,,0.0,36775.727,17.365805,1.0
Buenos Aires,2021-04-15,2021,04,Thu,-58.4440583,-34.6083696,31.69652,0.0,0.0,26.195303,40339.844,21.24,0.0,,0,16.7915,2.8145025,11.808878,0.0,,0,23.5415,16.19,,0.0,36585.855,17.654243,3.0
Buenos Aires,2021-04-16,2021,04,Fri,-58.4440583,-34.6083696,91.22209,0.0,0.0,25.392109,40219.5,21.599998,0.0,,0,16.6415,2.674713,12.144331,0.0,,0,22.4415,16.39,,0.0,35715.566,17.951183,3.0
Buenos Aires,2021-04-17,2021,04,Sat,-58.4440583,-34.6083696,85.30598,0.0,0.0,25.202671,40100.4,29.88,0.0,,0,17.0415,2.8112178,17.873556,0.0,,0,22.8915,16.65,,0.0,36159.61,17.880075,3.0
Buenos Aires,2021-04-18,2021,04,Sun,-58.4440583,-34.6083696,50.824547,0.0,0.0,24.051235,39982.375,38.16,0.0,,0,19.5915,2.8690603,20.26899,0.0,,0,22.8415,15.96,,0.0,36237.844,20.419086,3.0
Buenos Aires,2021-04-19,2021,04,Mon,-58.4440583,-34.6083696,47.859016,0.0,0.0,22.503838,39864.605,38.16,0.0,,0,18.6415,3.362691,22.7057,0.0,,0,23.1915,16.7,,0.0,36349.426,18.574602,0.0
