City,Historical_Date,Historical_Year,Historical_Month,Historical_Day,longitude,latitude,wind_direction_10m_dominant,precipitation_hours,precipitation_sum,apparent_temperature_max,daylight_duration,wind_gusts_10m_max,snowfall_sum,uv_index_clear_sky_max,sunset,temperature_2m_min,et0_fao_evapotranspiration,wind_speed_10m_max,showers_sum,uv_index_max,sunrise,temperature_2m_max,shortwave_radiation_sum,precipitation_probability_max,rain_sum,sunshine_duration,apparent_temperature_min,weather_code
Buenos Aires,2019-01-30,2019,01,Wed,-58.4440583,-34.6083696,303.3239,5.0,15.200001,33.08469,49815.016,52.56,0.0,,0,24.3415,3.2434268,29.16889,0.0,,0,30.491499,13.06,,15.200001,11569.619,26.882534,63.0
Buenos Aires,2019-01-31,2019,01,Thu,-58.4440583,-34.6083696,115.4495,0.0,0.0,31.157085,49709.363,42.839996,0.0,,0,18.8415,5.496166,23.084955,0.0,,0,26.6415,27.99,,0.0,44832.32,17.470829,3.0
Buenos Aires,2019-02-01,2019,02,Fri,-58.4440583,-34.6083696,329.79324,4.0,0.5,35.42868,49602.44,29.519999,0.0,,0,23.1415,4.607985,12.738099,0.0,,0,29.8915,22.04,,0.5,40906.496,26.788155,51.0
Buenos Aires,2019-02-02,2019,02,Sat,-58.4440583,-34.6083696,156.32828,2.0,0.5,28.997246,49494.375,50.039997,0.0,,0,20.491499,5.9883924,28.33957,0.0,,0,26.6415,27.54,,0.5,45367.77,16.822535,51.0
Buenos Aires,2019-02-03,2019,02,Sun,-58.4440583,-34.6083696,132.19643,0.0,0.0,23.791243,49385.305,46.44,0.0,,0,14.9915,6.093658,25.671307,0.0,,0,23.6415,28.62,,0.0,45770.266,11.589653,3.0
Buenos Aires,2019-02-04,2019,02,Mon,-58.4440583,-34.6083696,71.59182,0.0,0.0,25.175352,49275.34,37.079998,0.0,,0,18.6915,5.5942674,18.440998,0.0,,0,24.741499,28.16,,0.0,45368.855,19.519112,3.0
Buenos Aires,2019-02-05,2019,02,Tue,-58.4440583,-34.6083696,66.453766,0.0,0.0,27.413855,49164.61,29.519999,0.0,,0,19.1915,5.966838,17.015474,0.0,,0,25.3915,29.97,,0.0,45566.22,19.966125,0.0
Buenos Aires,2019-02-06,2019,02,Wed,-58.4440583,-34.6083696,44.95236,0.0,0.0,29.257423,49053.24,37.44,0.0,,0,21.0915,6.0975547,20.929596,0.0,,0,27.6915,27.76,,0.0,45348.03,22.407206,2.0
Buenos Aires,2019-02-07,2019,02,Thu,-58.4440583,-34.6083696,37.759678,0.0,0.0,31.152748,48941.332,38.16,0.0,,0,22.741499,6.370088,18.668005,0.0,,0,29.491499,28.61,,0.0,45291.69,23.826944,2.0
Buenos Aires,2019-02-08,2019,02,Fri,-58.4440583,-34.6083696,36.238472,0.0,0.0,33.99982,48828.812,42.12,0.0,,0,23.6415,5.517077,21.273533,0.0,,0,31.741499,22.75,,0.0,36586.117,26.807253,3.0
Buenos Aires,2019-02-09,2019,02,Sat,-58.4440583,-34.6083696,292.83356,7.0,5.9,35.379124,48714.62,37.079998,0.0,,0,22.7915,4.633068,17.068707,0.0,,0,30.991499,21.56,,5.9,40856.32,26.32874,63.0
Buenos Aires,2019-02-10,2019,02,Sun,-58.4440583,-34.6083696,345.38773,1.0,0.3,36.510315,48598.68,43.199997,0.0,,0,23.4415,5.831453,19.164717,0.0,,0,32.5415,26.18,,0.3,44399.777,27.038212,51.0
Buenos Aires,2019-02-11,2019,02,Mon,-58.4440583,-34.6083696,173.94519,9.0,18.3,31.159855,48481.14,62.279995,0.0,,0,17.9415,3.6105485,35.281837,0.0,,0,28.0915,15.67,,18.3,18170.172,16.757303,63.0
Buenos Aires,2019-02-12,2019,02,Tue,-58.4440583,-34.6083696,181.50735,0.0,0.0,19.316702,48362.125,58.32,0.0,,0,12.6915,5.493401,29.175552,0.0,,0,20.7915,28.9,,0.0,44855.754,8.556083,2.0
Buenos Aires,2019-02-13,2019,02,Wed,-58.4440583,-34.6083696,27.328,1.0,0.1,22.014385,48241.773,34.56,0.0,,0,15.8914995,4.9448347,18.504139,0.0,,0,21.8415,28.41,,0.1,43421.64,15.484074,51.0
Buenos Aires,2019-02-14,2019,02,Thu,-58.4440583,-34.6083696,71.44351,8.0,7.7000003,22.481194,48120.203,27.0,0.0,,0,17.991499,2.9152374,13.75558,0.0,,0,22.0915,14.04,,7.7000003,18426.234,18.056831,63.0
Buenos Aires,2019-02-15,2019,02,Fri,-58.4440583,-34.6083696,104.0363,0.0,0.0,29.69651,47997.547,26.28,0.0,,0,16.5915,5.0670247,13.104198,0.0,,0,25.6915,27.89,,0.0,44324.45,16.95034,3.0
Buenos Aires,2019-02-16,2019,02,Sat,-58.4440583,-34.6083696,58.083057,0.0,0.0,28.56813,47873.926,25.199999,0.0,,0,17.9415,5.539317,12.605142,0.0,,0,26.4415,28.34,,0.0,44202.613,19.046442,0.0
Buenos Aires,2019-02-17,2019,02,Sun,-58.4440583,-34.6083696,47.96983,0.0,0.0,31.51006,47749.46,33.48,0.0,,0,21.991499,5.58797,18.129137,0.0,,0,27.741499,27.84,,0.0,43992.25,22.99421,0.0
Buenos Aires,2019-02-18,2019,02,Mon,-58.4440583,-34.6083696,21.828127,2.0,0.2,32.496613,47624.266,46.8,0.0,,0,22.8915,5.7420545,26.242987,0.0,,0,28.991499,25.2,,0.2,43882.992,23.519753,51.0
Buenos Aires,2019-02-19,2019,02,Tue,-58.4440583,-34.6083696,329.81567,1.0,0.4,37.08786,47498.46,34.56,0.0,,0,23.6415,6.156947,17.873556,0.0,,0,32.9915,26.16,,0.4,43693.246,25.25363,51.0
Buenos Aires,2019-02-20,2019,02,Wed,-58.4440583,-34.6083696,317.58304,0.0,0.0,37.46872,47372.168,33.839996,0.0,,0,24.741499,6.4097114,17.429354,0.0,,0,34.6915,23.93,,0.0,43598.7,27.238913,3.0
Buenos Aires,2019-02-21,2019,02,Thu,-58.4440583,-34.6083696,32.28419,0.0,0.0,34.76988,47245.49,55.8,0.0,,0,25.7915,6.229144,31.70658,0.0,,0,31.991499,25.04,,0.0,43510.32,25.10053,3.0
Buenos Aires,2019-02-22,2019,02,Fri,-58.4440583,-34.6083696,5.919743,1.0,0.1,36.233883,47118.535,39.6,0.0,,0,26.7915,5.118094,23.441502,0.0,,0,32.091503,16.95,,0.1,25495.21,28.905228,51.0
Buenos Aires,2019-02-23,2019,02,Sat,-58.4440583,-34.6083696,162.40422,23.0,25.799997,30.472923,46991.418,47.88,0.0,,0,20.8915,2.0809264,22.81957,0.0,,0,26.6915,9.95,,25.799997,12407.603,22.829254,63.0
Buenos Aires,2019-02-24,2019,02,Sun,-58.4440583,-34.6083696,171.83998,2.0,0.2,26.296093,46864.246,45.719997,0.0,,0,17.3915,3.7997966,25.537172,0.0,,0,22.9415,19.18,,0.2,37970.965,15.46269,51.0
Buenos Aires,2019-02-25,2019,02,Mon,-58.4440583,-34.6083696,180.52031,1.0,0.1,20.07945,46737.125,48.6,0.0,,0,13.4915,4.9356065,28.40124,0.0,,0,20.5415,24.48,,0.1,43177.227,10.08792,51.0
Buenos Aires,2019-02-26,2019,02,Tue,-58.4440583,-34.6083696,216.32831,0.0,0.0,16.85109,46610.152,41.760002,0.0,,0,10.9415,5.0910664,21.897945,0.0,,0,19.5915,27.63,,0.0,43178.07,8.020303,1.0
Buenos Aires,2019-02-27,2019,02,Wed,-58.4440583,-34.6083696,308.52707,0.0,0.0,23.546284,46483.438,38.16,0.0,,0,13.7915,5.7454143,21.166653,0.0,,0,24.991499,26.55,,0.0,42984.855,10.407764,2.0
Buenos Aires,2019-02-28,2019,02,Thu,-58.4440583,-34.6083696,168.92657,3.0,0.9,24.787182,46356.89,29.88,0.0,,0,13.7415,4.8305163,16.919998,0.0,,0,23.5915,26.58,,0.9,42969.746,12.128021,51.0
Buenos Aires,2019-03-01,2019,03,Fri,-58.4440583,-34.6083696,355.1904,0.0,0.0,28.298912,46229.492,55.079998,0.0,,0,19.241499,6.082495,31.079075,0.0,,0,29.5415,25.07,,0.0,42881.58,17.963856,3.0
Buenos Aires,2019-03-02,2019,03,Sat,-58.4440583,-34.6083696,217.52242,2.0,1.0,24.499546,46101.164,44.639996,0.0,,0,15.9415,5.409842,24.1388,0.0,,0,24.6415,25.93,,1.0,42830.348,13.518152,53.0
Buenos Aires,2019-03-03,2019,03,Sun,-58.4440583,-34.6083696,59.281906,0.0,0.0,24.738102,45972.0,40.32,0.0,,0,18.8915,4.7906995,21.892027,0.0,,0,25.1415,24.09,,0.0,42779.375,17.882105,3.0
Buenos Aires,2019-03-04,2019,03,Mon,-58.4440583,-34.6083696,28.81071,13.0,43.5,25.745968,45842.11,55.079998,0.0,,0,20.4415,2.2499359,26.405453,0.0,,0,24.6415,8.17,,43.5,14400.0,20.677387,63.0
Buenos Aires,2019-03-05,2019,03,Tue,-58.4440583,-34.6083696,27.030901,0.0,0.0,28.988804,45711.582,24.84,0.0,,0,17.8415,4.4631863,12.6462,0.0,,0,25.4415,24.93,,0.0,42678.156,19.280678,2.0
Buenos Aires,2019-03-06,2019,03,Wed,-58.4440583,-34.6083696,25.144758,3.0,0.5,33.36727,45580.52,32.399998,0.0,,0,20.4415,4.372598,19.66536,0.0,,0,27.6415,23.15,,0.5,42618.047,22.894009,51.0
Buenos Aires,2019-03-07,2019,03,Thu,-58.4440583,-34.6083696,348.46402,9.0,19.7,33.762817,45449.023,49.32,0.0,,0,23.1415,3.6619594,27.852928,0.0,,0,28.741499,18.14,,19.7,31777.842,26.266346,65.0
Buenos Aires,2019-03-08,2019,03,Fri,-58.4440583,-34.6083696,158.75728,7.0,47.499996,27.212408,45317.17,55.44,0.0,,0,17.3415,3.752601,30.302078,0.0,,0,23.1915,20.53,,47.499996,39408.105,13.3774185,65.0
Buenos Aires,2019-03-09,2019,03,Sat,-58.4440583,-34.6083696,154.47664,0.0,0.0,19.12109,45185.08,48.96,0.0,,0,11.841499,4.29844,26.178707,0.0,,0,20.3915,20.52,,0.0,37732.395,7.2073383,3.0
Buenos Aires,2019-03-10,2019,03,Sun,-58.4440583,-34.6083696,117.21602,2.0,0.2,20.573511,45052.824,34.92,0.0,,0,15.4415,4.123119,19.513195,0.0,,0,21.1915,22.44,,0.2,42071.887,14.217566,51.0
Buenos Aires,2019-03-11,2019,03,Mon,-58.4440583,-34.6083696,71.994415,0.0,0.0,22.443537,44920.504,37.8,0.0,,0,17.741499,4.284625,21.42227,0.0,,0,21.991499,20.83,,0.0,35958.855,16.07835,3.0
Buenos Aires,2019-03-12,2019,03,Tue,-58.4440583,-34.6083696,143.8084,20.0,14.100001,23.062347,44788.215,38.88,0.0,,0,18.241499,2.2705758,22.38378,0.0,,0,21.5415,11.89,,14.100001,29235.557,18.496006,63.0
Buenos Aires,2019-03-13,2019,03,Wed,-58.4440583,-34.6083696,201.72461,5.0,0.5,21.81068,44656.04,42.839996,0.0,,0,16.6915,2.936328,24.251284,0.0,,0,22.0415,16.22,,0.5,37472.625,16.653107,51.0
Buenos Aires,2019-03-14,2019,03,Thu,-58.4440583,-34.6083696,172.54257,0.0,0.0,25.228813,44524.07,28.44,0.0,,0,15.1915,3.8235214,13.979872,0.0,,0,24.491499,21.99,,0.0,41573.312,14.954807,3.0
Buenos Aires,2019-03-15,2019,03,Fri,-58.4440583,-34.6083696,116.09006,7.0,0.8000001,23.749798,44392.4,52.92,0.0,,0,18.491499,2.915552,29.655787,0.0,,0,23.5415,18.38,,0.8000001,41442.37,19.389912,51.0
Buenos Aires,2019-03-16,2019,03,Sat,-58.4440583,-34.6083696,88.69808,14.0,3.1000001,26.051842,44261.113,47.88,0.0,,0,20.3915,2.8665137,24.842607,0.0,,0,24.0915,15.36,,3.1000001,33083.387,21.181616,53.0
Buenos Aires,2019-03-17,2019,03,Sun,-58.4440583,-34.6083696,87.167114,10.0,5.3,26.580885,44130.305,39.6,0.0,,0,20.6915,3.1501148,21.602999,0.0,,0,23.991499,17.71,,5.3,31326.809,22.253006,61.0
Buenos Aires,2019-03-18,2019,03,Mon,-58.4440583,-34.6083696,222.29848,1.0,0.1,28.063736,44000.066,34.2,0.0,,0,18.8415,4.0896854,18.947083,0.0,,0,27.241499,21.14,,0.1,39388.383,20.296331,51.0
Buenos Aires,2019-03-19,2019,03,Tue,-58.4440583,-34.6083696,158.38828,3.0,1.8,22.717297,43870.477,56.88,0.0,,0,15.2915,2.7513878,28.162956,0.0,,0,20.991499,12.05,,1.8,26255.7,12.619816,61.0
Buenos Aires,2019-03-20,2019,03,Wed,-58.4440583,-34.6083696,184.72905,0.0,0.0,16.935339,43741.47,41.399998,0.0,,0,11.091499,3.7530227,22.608458,0.0,,0,18.7915,21.83,,0.0,40792.24,8.057959,3.0
Buenos Aires,2019-03-21,2019,03,Thu,-58.4440583,-34.6083696,128.285,0.0,0.0,18.341366,43612.105,26.28,0.0,,0,10.6915,3.3640518,14.48972,0.0,,0,18.3415,19.76,,0.0,40014.375,8.311313,3.0
Buenos Aires,2019-03-22,2019,03,Fri,-58.4440583,-34.6083696,36.69794,0.0,0.0,19.530458,43482.3,29.88,0.0,,0,15.4415,3.4381561,14.904173,0.0,,0,19.8415,18.74,,0.0,38796.98,14.161526,3.0
Buenos Aires,2019-03-23,2019,03,Sat,-58.4440583,-34.6083696,356.8958,0.0,0.0,22.21767,43352.14,35.64,0.0,,0,15.341499,3.73083,19.45333,0.0,,0,22.8415,20.8,,0.0,40399.914,15.331688,3.0
Buenos Aires,2019-03-24,2019,03,Sun,-58.4440583,-34.6083696,238.8073,1.0,0.1,19.300692,43221.703,60.120003,0.0,,0,15.2415,3.8907983,32.49785,0.0,,0,20.6915,18.39,,0.1,35746.715,12.466494,51.0
Buenos Aires,2019-03-25,2019,03,Mon,-58.4440583,-34.6083696,188.47105,2.0,0.2,15.481722,43091.08,39.6,0.0,,0,10.4415,3.1425827,22.314192,0.0,,0,17.6915,17.12,,0.2,34207.55,7.844084,51.0
Buenos Aires,2019-03-26,2019,03,Tue,-58.4440583,-34.6083696,137.18025,4.0,0.5,18.050299,42960.34,38.519997,0.0,,0,12.2915,3.2833898,21.194187,0.0,,0,20.2915,16.29,,0.5,38815.48,9.637495,51.0
Buenos Aires,2019-03-27,2019,03,Wed,-58.4440583,-34.6083696,110.9138,0.0,0.0,20.618332,42829.574,32.760002,0.0,,0,12.7415,3.683682,18.35647,0.0,,0,20.491499,21.16,,0.0,39871.043,10.890715,2.0
Buenos Aires,2019-03-28,2019,03,Thu,-58.4440583,-34.6083696,70.88596,0.0,0.0,22.44389,42698.867,41.039997,0.0,,0,16.3415,3.766942,22.493519,0.0,,0,21.9415,20.59,,0.0,38136.0,14.576944,3.0
Buenos Aires,2019-03-29,2019,03,Fri,-58.4440583,-34.6083696,73.73268,2.0,0.9,25.34818,42568.29,36.719997,0.0,,0,18.5915,3.530414,21.626984,0.0,,0,23.241499,18.75,,0.9,36493.453,17.131329,53.0
Buenos Aires,2019-03-30,2019,03,Sat,-58.4440583,-34.6083696,49.52592,1.0,0.1,28.785198,42437.934,28.8,0.0,,0,20.1415,3.2172205,15.496736,0.0,,0,25.241499,17.34,,0.1,39472.938,21.379633,51.0
Buenos Aires,2019-03-31,2019,03,Sun,-58.4440583,-34.6083696,77.91866,0.0,0.0,28.86425,42307.88,29.88,0.0,,0,18.3915,3.7296379,17.283749,0.0,,0,26.241499,19.62,,0.0,39109.086,19.883734,3.0
Buenos Aires,2019-04-01,2019,04,Mon,-58.4440583,-34.6083696,80.98596,0.0,0.0,27.572136,42178.21,32.039997,0.0,,0,20.0415,2.5339181,19.201874,0.0,,0,24.7915,12.79,,0.0,25200.0,21.044191,3.0
Buenos Aires,2019-04-02,2019,04,Tue,-58.4440583,-34.6083696,343.29,2.0,0.2,32.128227,42049.016,38.519997,0.0,,0,21.1415,3.6173005,17.58481,0.0,,0,29.6915,17.29,,0.2,37834.98,23.1513,51.0
Buenos Aires,2019-04-03,2019,04,Wed,-58.4440583,-34.6083696,134.82922,5.0,0.70000005,27.768982,41920.375,55.8,0.0,,0,15.9415,3.7634168,32.096577,0.0,,0,24.8915,18.93,,0.70000005,38772.535,13.805885,51.0
Buenos Aires,2019-04-04,2019,04,Thu,-58.4440583,-34.6083696,293.01758,3.0,2.6999998,28.38636,41792.375,69.479996,0.0,,0,17.8415,2.9981356,39.206955,0.0,,0,27.6915,13.21,,2.6999998,31961.418,14.704138,63.0
Buenos Aires,2019-04-05,2019,04,Fri,-58.4440583,-34.6083696,191.24167,0.0,0.0,16.721756,41665.105,48.96,0.0,,0,13.341499,3.8826122,28.503725,0.0,,0,19.0415,19.45,,0.0,38340.54,9.365128,3.0
Buenos Aires,2019-04-06,2019,04,Sat,-58.4440583,-34.6083696,7.8738737,0.0,0.0,19.43558,41538.656,30.599998,0.0,,0,12.341499,3.1555085,15.256526,0.0,,0,19.3915,19.2,,0.0,37328.434,11.798866,3.0
Buenos Aires,2019-04-07,2019,04,Sun,-58.4440583,-34.6083696,333.19174,0.0,0.0,22.949797,41413.113,30.599998,0.0,,0,12.341499,3.5280478,15.986595,0.0,,0,22.8415,19.36,,0.0,38028.83,11.271559,0.0
Buenos Aires,2019-04-08,2019,04,Mon,-58.4440583,-34.6083696,340.1214,0.0,0.0,25.72852,41288.562,25.199999,0.0,,0,14.1414995,3.6368573,12.864649,0.0,,0,24.3915,18.94,,0.0,37882.934,13.395346,0.0
Buenos Aires,2019-04-09,2019,04,Tue,-58.4440583,-34.6083696,31.732529,0.0,0.0,24.703823,41164.945,32.399998,0.0,,0,17.241499,3.6499822,15.7908325,0.0,,0,24.6415,18.64,,0.0,37646.074,17.718725,0.0
Buenos Aires,2019-04-10,2019,04,Wed,-58.4440583,-34.6083696,18.305702,0.0,0.0,25.506525,41041.387,31.319998,0.0,,0,18.1915,3.4203613,18.947083,0.0,,0,24.2915,16.3,,0.0,37031.883,18.878124,3.0
Buenos Aires,2019-04-11,2019,04,Thu,-58.4440583,-34.6083696,195.01566,13.0,7.4000006,21.44485,40917.8,54.719997,0.0,,0,13.7415,2.3150623,31.883888,0.0,,0,21.1415,12.35,,7.4000006,26331.475,10.90726,55.0
Buenos Aires,2019-04-12,2019,04,Fri,-58.4440583,-34.6083696,34.714657,0.0,0.0,17.238203,40794.277,32.399998,0.0,,0,13.091499,2.9740758,15.463244,0.0,,0,18.5415,17.52,,0.0,36610.66,11.552888,3.0
Buenos Aires,2019-04-13,2019,04,Sat,-58.4440583,-34.6083696,353.52087,0.0,0.0,21.869038,40670.9,36.36,0.0,,0,14.1414995,3.603538,18.359999,0.0,,0,22.8415,18.11,,0.0,36888.402,12.859955,3.0
Buenos Aires,2019-04-14,2019,04,Sun,-58.4440583,-34.6083696,338.83292,3.0,1.0,26.65952,40547.742,31.68,0.0,,0,16.741499,2.9997356,16.418526,0.0,,0,25.1915,14.55,,1.0,33645.586,15.647802,53.0
Buenos Aires,2019-04-15,2019,04,Mon,-58.4440583,-34.6083696,133.54709,3.0,0.3,20.614527,40424.89,46.8,0.0,,0,16.1415,2.0230007,26.61323,0.0,,0,19.7915,5.73,,0.3,710.71313,12.9192295,51.0
Buenos Aires,2019-04-16,2019,04,Tue,-58.4440583,-34.6083696,101.94606,0.0,0.0,19.529602,40302.438,35.64,0.0,,0,12.8914995,3.0916257,17.610588,0.0,,0,19.8415,17.25,,0.0,36156.99,10.451313,1.0
Buenos Aires,2019-04-17,2019,04,Wed,-58.4440583,-34.6083696,2.8329077,0.0,0.0,21.716238,40180.46,36.36,0.0,,0,15.5415,3.2405977,19.9954,0.0,,0,22.8415,16.4,,0.0,36404.195,14.489828,3.0
Buenos Aires,2019-04-18,2019,04,Thu,-58.4440583,-34.6083696,345.44214,0.0,0.0,23.467081,40059.06,31.319998,0.0,,0,15.4415,3.0690944,17.727943,0.0,,0,24.0415,14.09,,0.0,36238.953,14.574951,3.0
Buenos Aires,2019-04-19,2019,04,Fri,-58.4440583,-34.6083696,318.5223,0.0,0.0,28.138218,39938.31,29.16,0.0,,0,16.2915,3.1164103,14.578888,0.0,,0,27.241499,12.84,,0.0,35642.383,15.606867,3.0
