City,Historical_Date,Historical_Year,Historical_Month,Historical_Day,longitude,latitude,wind_direction_10m_dominant,precipitation_hours,precipitation_sum,apparent_temperature_max,daylight_duration,wind_gusts_10m_max,snowfall_sum,uv_index_clear_sky_max,sunset,temperature_2m_min,et0_fao_evapotranspiration,wind_speed_10m_max,showers_sum,uv_index_max,sunrise,temperature_2m_max,shortwave_radiation_sum,precipitation_probability_max,rain_sum,sunshine_duration,apparent_temperature_min,weather_code
Buenos Aires,2018-01-11,2018,01,Thu,-58.4440583,-34.6083696,48.83669,1.0,0.3,36.892754,51424.62,40.32,0.0,,0,26.4415,6.8340197,19.469976,0.0,,0,33.9415,25.69,,0.3,48193.63,28.440159,51.0
Buenos Aires,2018-01-12,2018,01,Fri,-58.4440583,-34.6083696,47.66009,1.0,0.1,35.286385,51358.16,41.760002,0.0,,0,27.3915,5.0815806,19.483284,0.0,,0,31.2915,18.0,,0.1,22572.697,29.35896,51.0
Buenos Aires,2018-01-13,2018,01,Sat,-58.4440583,-34.6083696,71.31694,7.0,5.2999997,32.332096,51289.09,51.12,0.0,,0,22.3415,4.77874,29.47826,0.0,,0,29.241499,21.49,,5.2999997,37752.97,22.418571,61.0
Buenos Aires,2018-01-14,2018,01,Sun,-58.4440583,-34.6083696,173.83153,22.0,18.099998,21.013853,51217.527,66.24,0.0,,0,17.0415,1.5678699,36.258274,0.0,,0,21.241499,6.92,,18.099998,0.0,14.540157,61.0
Buenos Aires,2018-01-15,2018,01,Mon,-58.4440583,-34.6083696,174.48753,0.0,0.0,28.787853,51143.582,47.88,0.0,,0,16.2915,5.4376903,24.490587,0.0,,0,25.6915,28.94,,0.0,47932.637,14.864462,3.0
Buenos Aires,2018-01-16,2018,01,Tue,-58.4440583,-34.6083696,66.76027,5.0,0.9,30.357075,51067.383,31.319998,0.0,,0,20.8415,5.1170435,18.057508,0.0,,0,26.0415,25.38,,0.9,47861.76,21.680405,51.0
Buenos Aires,2018-01-17,2018,01,Wed,-58.4440583,-34.6083696,76.91505,5.0,3.8,28.201015,50989.035,31.319998,0.0,,0,22.4415,2.5567877,18.775303,0.0,,0,25.6415,10.72,,3.8,14672.247,24.670784,61.0
Buenos Aires,2018-01-18,2018,01,Thu,-58.4440583,-34.6083696,232.8266,1.0,0.4,32.558037,50908.645,31.319998,0.0,,0,17.6915,5.576358,15.30741,0.0,,0,29.8415,26.66,,0.4,47628.53,18.4798,51.0
Buenos Aires,2018-01-19,2018,01,Fri,-58.4440583,-34.6083696,343.20142,0.0,0.0,34.61568,50826.34,42.12,0.0,,0,18.9415,6.5007315,23.14103,0.0,,0,30.1415,31.06,,0.0,47637.207,19.911808,1.0
Buenos Aires,2018-01-20,2018,01,Sat,-58.4440583,-34.6083696,81.39361,0.0,0.0,30.296398,50742.227,42.12,0.0,,0,21.0915,6.6004453,22.505037,0.0,,0,27.8415,30.78,,0.0,47558.715,23.140844,3.0
Buenos Aires,2018-01-21,2018,01,Sun,-58.4440583,-34.6083696,83.68566,0.0,0.0,34.780922,50656.41,36.719997,0.0,,0,23.5915,6.0868382,19.13426,0.0,,0,30.3415,29.28,,0.0,47478.56,26.294239,2.0
Buenos Aires,2018-01-22,2018,01,Mon,-58.4440583,-34.6083696,97.76507,0.0,0.0,34.146866,50569.0,38.16,0.0,,0,21.5415,5.301152,18.94024,0.0,,0,28.6415,27.29,,0.0,47396.836,24.992308,1.0
Buenos Aires,2018-01-23,2018,01,Tue,-58.4440583,-34.6083696,336.40863,4.0,3.7,35.49059,50480.1,38.519997,0.0,,0,23.6415,5.10189,18.919704,0.0,,0,30.6415,23.63,,3.7,47313.637,26.237411,61.0
Buenos Aires,2018-01-24,2018,01,Wed,-58.4440583,-34.6083696,174.76299,0.0,0.0,28.770649,50389.645,56.16,0.0,,0,19.3415,6.663481,31.353085,0.0,,0,25.491499,30.5,,0.0,47228.836,15.447426,3.0
Buenos Aires,2018-01-25,2018,01,Thu,-58.4440583,-34.6083696,121.40899,0.0,0.0,23.264248,50296.664,51.12,0.0,,0,15.591499,6.4189663,28.551426,0.0,,0,23.991499,28.34,,0.0,47141.645,12.595671,3.0
Buenos Aires,2018-01-26,2018,01,Fri,-58.4440583,-34.6083696,68.87715,0.0,0.0,28.225101,50201.137,51.12,0.0,,0,20.0915,7.258143,28.412645,0.0,,0,28.1915,28.54,,0.0,40914.82,17.84416,3.0
Buenos Aires,2018-01-27,2018,01,Sat,-58.4440583,-34.6083696,41.466534,2.0,0.5,32.15104,50103.22,47.16,0.0,,0,23.0415,6.192858,27.609911,0.0,,0,28.3915,24.09,,0.5,45895.78,21.974834,51.0
Buenos Aires,2018-01-28,2018,01,Sun,-58.4440583,-34.6083696,159.1158,0.0,0.0,31.719513,50003.055,55.44,0.0,,0,21.0915,6.979828,30.259275,0.0,,0,31.741499,29.86,,0.0,46709.44,21.617172,1.0
Buenos Aires,2018-01-29,2018,01,Mon,-58.4440583,-34.6083696,74.86715,0.0,0.0,27.33139,49900.797,51.48,0.0,,0,21.1415,7.818859,29.427662,0.0,,0,27.8915,31.47,,0.0,46750.355,20.1336,0.0
Buenos Aires,2018-01-30,2018,01,Tue,-58.4440583,-34.6083696,46.72777,0.0,0.0,30.31186,49796.594,47.88,0.0,,0,21.4415,7.7001667,27.047956,0.0,,0,30.241499,30.63,,0.0,46480.188,19.614527,0.0
Buenos Aires,2018-01-31,2018,01,Wed,-58.4440583,-34.6083696,58.832397,0.0,0.0,33.38963,49690.586,36.719997,0.0,,0,24.1915,6.3126435,19.45333,0.0,,0,29.741499,26.64,,0.0,45339.527,25.062386,3.0
Buenos Aires,2018-02-01,2018,02,Thu,-58.4440583,-34.6083696,69.67354,0.0,0.0,33.335846,49582.914,34.2,0.0,,0,22.4415,6.612463,19.70815,0.0,,0,31.741499,29.43,,0.0,46061.062,25.441057,3.0
Buenos Aires,2018-02-02,2018,02,Fri,-58.4440583,-34.6083696,93.102585,2.0,0.2,36.304596,49473.723,57.96,0.0,,0,23.3915,5.8227096,31.731092,0.0,,0,32.141502,25.94,,0.2,45815.38,21.804737,51.0
Buenos Aires,2018-02-03,2018,02,Sat,-58.4440583,-34.6083696,92.4466,0.0,0.0,27.25775,49363.14,47.519997,0.0,,0,21.3915,6.7466316,25.772078,0.0,,0,26.8415,29.84,,0.0,45668.125,21.021963,3.0
Buenos Aires,2018-02-04,2018,02,Sun,-58.4440583,-34.6083696,74.967,0.0,0.0,31.309479,49251.312,41.399998,0.0,,0,23.2915,6.722374,22.884789,0.0,,0,29.0915,29.25,,0.0,45609.79,23.43522,3.0
Buenos Aires,2018-02-05,2018,02,Mon,-58.4440583,-34.6083696,57.130478,0.0,0.0,34.006676,49138.35,38.16,0.0,,0,24.0915,6.389963,22.505037,0.0,,0,29.8415,26.84,,0.0,45467.574,24.696863,1.0
Buenos Aires,2018-02-06,2018,02,Tue,-58.4440583,-34.6083696,69.59852,0.0,0.0,33.152756,49024.406,36.0,0.0,,0,24.1415,6.582754,19.829433,0.0,,0,31.5915,28.19,,0.0,45407.78,26.77983,3.0
Buenos Aires,2018-02-07,2018,02,Wed,-58.4440583,-34.6083696,61.52181,0.0,0.0,34.83646,48909.59,33.48,0.0,,0,24.8415,6.9861097,19.44,0.0,,0,32.4415,29.31,,0.0,44052.94,26.523872,3.0
Buenos Aires,2018-02-08,2018,02,Thu,-58.4440583,-34.6083696,26.695812,1.0,1.9,36.96723,48794.03,38.519997,0.0,,0,25.491499,6.4100237,21.2522,0.0,,0,33.7915,24.9,,1.9,43525.58,28.462791,61.0
Buenos Aires,2018-02-09,2018,02,Fri,-58.4440583,-34.6083696,257.59262,6.0,8.7,31.888206,48677.855,52.199997,0.0,,0,21.8915,4.471798,31.012281,0.0,,0,30.0915,14.23,,8.7,23644.324,23.405256,63.0
Buenos Aires,2018-02-10,2018,02,Sat,-58.4440583,-34.6083696,112.83371,3.0,0.4,29.643627,48561.17,40.32,0.0,,0,19.491499,5.4746637,21.38897,0.0,,0,26.7915,25.48,,0.4,44507.246,18.160038,51.0
Buenos Aires,2018-02-11,2018,02,Sun,-58.4440583,-34.6083696,166.40747,6.0,4.2000003,27.406023,48444.11,62.279995,0.0,,0,14.7415,6.0134835,36.71294,0.0,,0,25.0915,25.64,,4.2000003,36981.656,11.93709,61.0
Buenos Aires,2018-02-12,2018,02,Mon,-58.4440583,-34.6083696,133.08594,0.0,0.0,22.21667,48326.777,36.0,0.0,,0,13.0415,5.928643,19.878391,0.0,,0,21.5915,29.72,,0.0,44836.688,10.4015255,3.0
Buenos Aires,2018-02-13,2018,02,Tue,-58.4440583,-34.6083696,29.391592,0.0,0.0,24.500463,48209.09,33.48,0.0,,0,16.8915,5.968447,16.1198,0.0,,0,24.491499,29.58,,0.0,44672.688,16.407856,3.0
Buenos Aires,2018-02-14,2018,02,Wed,-58.4440583,-34.6083696,34.222107,0.0,0.0,26.802805,48089.984,41.039997,0.0,,0,20.5415,6.8014235,21.746504,0.0,,0,27.3415,29.23,,0.0,44583.42,19.903938,0.0
Buenos Aires,2018-02-15,2018,02,Thu,-58.4440583,-34.6083696,56.39033,0.0,0.0,30.261292,47969.383,43.56,0.0,,0,21.8915,6.774876,24.633049,0.0,,0,27.991499,28.3,,0.0,44220.66,20.586628,3.0
Buenos Aires,2018-02-16,2018,02,Fri,-58.4440583,-34.6083696,52.619343,0.0,0.0,31.58384,47847.414,44.28,0.0,,0,23.1915,6.6860175,25.942488,0.0,,0,29.241499,27.7,,0.0,44102.61,22.331608,3.0
Buenos Aires,2018-02-17,2018,02,Sat,-58.4440583,-34.6083696,52.83101,0.0,0.0,31.65775,47724.203,37.079998,0.0,,0,23.1415,6.6657686,22.461807,0.0,,0,29.3415,27.94,,0.0,44081.22,23.578632,1.0
Buenos Aires,2018-02-18,2018,02,Sun,-58.4440583,-34.6083696,18.279871,0.0,0.0,35.772827,47599.875,41.039997,0.0,,0,25.0915,6.3479223,20.49156,0.0,,0,32.1915,24.97,,0.0,43200.0,26.013195,3.0
Buenos Aires,2018-02-19,2018,02,Mon,-58.4440583,-34.6083696,351.5082,4.0,1.5999999,33.29629,47474.55,38.519997,0.0,,0,21.7915,5.084846,23.177402,0.0,,0,29.0415,20.49,,1.5999999,36000.0,24.314045,53.0
Buenos Aires,2018-02-20,2018,02,Tue,-58.4440583,-34.6083696,169.65398,0.0,0.0,31.00727,47348.336,44.28,0.0,,0,21.0915,5.1691623,24.36591,0.0,,0,29.1915,22.64,,0.0,43515.83,21.417055,3.0
Buenos Aires,2018-02-21,2018,02,Wed,-58.4440583,-34.6083696,178.20229,0.0,0.0,24.710085,47221.355,47.88,0.0,,0,18.5415,5.395086,25.006397,0.0,,0,25.741499,22.12,,0.0,43508.94,16.734344,3.0
Buenos Aires,2018-02-22,2018,02,Thu,-58.4440583,-34.6083696,154.0797,0.0,0.0,27.82135,47093.723,33.12,0.0,,0,16.0415,5.655241,19.881649,0.0,,0,27.241499,27.39,,0.0,43500.293,15.278168,2.0
Buenos Aires,2018-02-23,2018,02,Fri,-58.4440583,-34.6083696,48.349438,0.0,0.0,28.743729,46965.54,46.079998,0.0,,0,18.741499,5.380279,26.220753,0.0,,0,26.6915,24.95,,0.0,41263.414,19.282358,3.0
Buenos Aires,2018-02-24,2018,02,Sat,-58.4440583,-34.6083696,114.45488,0.0,0.0,26.458155,46836.926,45.36,0.0,,0,17.8415,5.2191973,25.071096,0.0,,0,25.4415,23.89,,0.0,41410.65,16.255947,3.0
Buenos Aires,2018-02-25,2018,02,Sun,-58.4440583,-34.6083696,95.23701,0.0,0.0,24.896015,46707.98,48.6,0.0,,0,20.6415,5.8818226,25.264202,0.0,,0,25.1415,25.99,,0.0,41011.312,20.379871,3.0
Buenos Aires,2018-02-26,2018,02,Mon,-58.4440583,-34.6083696,85.41372,2.0,0.6,25.377272,46578.812,42.48,0.0,,0,20.4415,5.4012876,21.915693,0.0,,0,24.7915,22.75,,0.6,43112.82,20.219553,51.0
Buenos Aires,2018-02-27,2018,02,Tue,-58.4440583,-34.6083696,70.75693,0.0,0.0,29.642029,46449.527,36.0,0.0,,0,21.3415,5.723791,19.803272,0.0,,0,27.5415,25.11,,0.0,42974.305,21.394043,3.0
Buenos Aires,2018-02-28,2018,02,Wed,-58.4440583,-34.6083696,90.77614,2.0,0.2,26.80705,46320.227,43.56,0.0,,0,22.241499,5.2749186,25.006397,0.0,,0,26.0915,22.94,,0.2,42804.555,22.038414,51.0
Buenos Aires,2018-03-01,2018,03,Thu,-58.4440583,-34.6083696,75.87564,4.0,2.9,32.201664,46191.016,39.239998,0.0,,0,21.7915,4.9267497,20.316889,0.0,,0,29.5915,20.77,,2.9,42870.6,22.668074,63.0
Buenos Aires,2018-03-02,2018,03,Fri,-58.4440583,-34.6083696,78.598854,0.0,0.0,31.57949,46061.99,37.8,0.0,,0,21.991499,5.424618,20.519999,0.0,,0,29.5915,23.97,,0.0,42819.17,24.900423,1.0
Buenos Aires,2018-03-03,2018,03,Sat,-58.4440583,-34.6083696,66.95639,0.0,0.0,31.413918,45933.246,36.0,0.0,,0,23.5915,5.3021135,19.44,0.0,,0,29.5415,22.57,,0.0,42768.03,25.895046,1.0
Buenos Aires,2018-03-04,2018,03,Sun,-58.4440583,-34.6083696,36.582455,0.0,0.0,32.675323,45804.887,35.64,0.0,,0,22.0915,5.2514386,18.861387,0.0,,0,29.5915,23.67,,0.0,42717.18,25.757929,3.0
Buenos Aires,2018-03-05,2018,03,Mon,-58.4440583,-34.6083696,174.08116,3.0,1.6,28.714031,45676.83,60.479996,0.0,,0,20.8415,5.5252995,32.2034,0.0,,0,28.7915,20.16,,1.6,39581.156,20.234846,53.0
Buenos Aires,2018-03-06,2018,03,Tue,-58.4440583,-34.6083696,164.11122,0.0,0.0,21.880543,45548.08,42.839996,0.0,,0,14.1414995,6.49118,24.063513,0.0,,0,24.741499,25.86,,0.0,42587.03,11.095732,2.0
Buenos Aires,2018-03-07,2018,03,Wed,-58.4440583,-34.6083696,44.999897,0.0,0.0,26.362373,45418.543,33.48,0.0,,0,15.4415,5.494748,18.089775,0.0,,0,25.0415,25.33,,0.0,42459.285,13.767328,0.0
Buenos Aires,2018-03-08,2018,03,Thu,-58.4440583,-34.6083696,33.86546,0.0,0.0,26.64511,45288.32,32.399998,0.0,,0,18.5415,6.126072,19.35314,0.0,,0,27.0915,25.21,,0.0,42330.7,17.734905,3.0
Buenos Aires,2018-03-09,2018,03,Fri,-58.4440583,-34.6083696,32.664112,0.0,0.0,28.99908,45157.504,38.519997,0.0,,0,21.6415,5.840426,18.511143,0.0,,0,29.6915,23.57,,0.0,42201.383,22.034779,3.0
Buenos Aires,2018-03-10,2018,03,Sat,-58.4440583,-34.6083696,17.4345,0.0,0.0,31.65483,45026.184,40.68,0.0,,0,22.8915,6.5955553,22.55106,0.0,,0,31.491499,23.82,,0.0,42071.41,22.50006,3.0
Buenos Aires,2018-03-11,2018,03,Sun,-58.4440583,-34.6083696,210.05066,4.0,1.5,23.854061,44894.46,52.56,0.0,,0,15.991499,5.059481,28.856194,0.0,,0,24.4415,21.06,,1.5,41121.34,13.149076,53.0
Buenos Aires,2018-03-12,2018,03,Mon,-58.4440583,-34.6083696,91.076836,0.0,0.0,23.080284,44762.418,30.960001,0.0,,0,14.5415,4.873303,16.75064,0.0,,0,22.9415,24.15,,0.0,41809.86,13.346111,3.0
Buenos Aires,2018-03-13,2018,03,Tue,-58.4440583,-34.6083696,278.36145,0.0,0.0,25.809141,44630.145,36.0,0.0,,0,18.5415,6.1079803,17.786331,0.0,,0,27.5415,23.88,,0.0,41678.453,16.730827,2.0
Buenos Aires,2018-03-14,2018,03,Wed,-58.4440583,-34.6083696,51.01664,4.0,2.4,27.356579,44497.734,35.64,0.0,,0,19.4415,4.184423,15.137133,0.0,,0,26.9415,18.56,,2.4,35021.766,19.930523,53.0
Buenos Aires,2018-03-15,2018,03,Thu,-58.4440583,-34.6083696,202.59837,6.0,10.6,23.112173,44365.273,75.24,0.0,,0,14.0415,5.0217605,39.363655,0.0,,0,21.8915,24.18,,10.6,41414.83,8.766331,63.0
Buenos Aires,2018-03-16,2018,03,Fri,-58.4440583,-34.6083696,31.720617,0.0,0.0,21.384977,44232.848,35.28,0.0,,0,16.5415,4.708021,18.25026,0.0,,0,22.5915,23.9,,0.0,41282.78,15.272871,0.0
Buenos Aires,2018-03-17,2018,03,Sat,-58.4440583,-34.6083696,21.347008,6.0,2.1,25.790062,44100.55,46.44,0.0,,0,20.0415,3.7023165,23.806318,0.0,,0,24.991499,15.58,,2.1,40010.797,19.552338,55.0
Buenos Aires,2018-03-18,2018,03,Sun,-58.4440583,-34.6083696,269.72183,14.0,19.2,26.51089,43968.46,74.520004,0.0,,0,16.5415,2.09698,42.793083,0.0,,0,24.1915,8.03,,19.2,11888.37,13.184851,63.0
Buenos Aires,2018-03-19,2018,03,Mon,-58.4440583,-34.6083696,251.01402,0.0,0.0,22.180101,43836.68,44.28,0.0,,0,12.591499,4.909321,26.649727,0.0,,0,23.4415,23.2,,0.0,40886.742,10.35116,0.0
Buenos Aires,2018-03-20,2018,03,Tue,-58.4440583,-34.6083696,246.44962,0.0,0.0,21.950329,43705.273,45.719997,0.0,,0,14.8914995,4.696001,25.346148,0.0,,0,22.9415,22.67,,0.0,40755.06,12.41637,0.0
Buenos Aires,2018-03-21,2018,03,Wed,-58.4440583,-34.6083696,143.1697,0.0,0.0,18.737494,43574.35,41.760002,0.0,,0,11.841499,3.8582642,25.38702,0.0,,0,18.8915,20.14,,0.0,40623.688,8.933654,3.0
Buenos Aires,2018-03-22,2018,03,Thu,-58.4440583,-34.6083696,43.11262,4.0,0.4,21.445238,43443.99,39.96,0.0,,0,16.0415,3.5345433,23.090569,0.0,,0,21.9415,16.4,,0.4,39747.594,13.47665,51.0
Buenos Aires,2018-03-23,2018,03,Fri,-58.4440583,-34.6083696,18.957043,0.0,0.0,26.17584,43314.277,38.519997,0.0,,0,19.9415,3.906885,19.469976,0.0,,0,26.1415,16.81,,0.0,33267.94,19.033918,3.0
Buenos Aires,2018-03-24,2018,03,Sat,-58.4440583,-34.6083696,204.64163,1.0,0.1,24.003757,43185.305,40.32,0.0,,0,15.341499,2.886866,22.90743,0.0,,0,23.8415,10.94,,0.1,22545.602,14.285034,51.0
Buenos Aires,2018-03-25,2018,03,Sun,-58.4440583,-34.6083696,196.1174,9.0,13.400001,18.884548,43056.992,65.159996,0.0,,0,12.091499,3.5081904,38.12602,0.0,,0,18.9415,20.51,,13.400001,40102.574,7.7238874,63.0
Buenos Aires,2018-03-26,2018,03,Mon,-58.4440583,-34.6083696,86.021866,0.0,0.0,17.504154,42928.434,30.960001,0.0,,0,11.091499,3.5279958,15.807239,0.0,,0,18.491499,21.2,,0.0,39972.19,9.08097,3.0
Buenos Aires,2018-03-27,2018,03,Tue,-58.4440583,-34.6083696,65.160706,0.0,0.0,21.809717,42799.543,34.2,0.0,,0,15.7415,3.6821897,20.192118,0.0,,0,20.8915,20.28,,0.0,39631.387,14.624416,3.0
Buenos Aires,2018-03-28,2018,03,Wed,-58.4440583,-34.6083696,29.509016,0.0,0.0,24.835625,42670.402,38.16,0.0,,0,18.0915,2.9003448,20.858265,0.0,,0,22.991499,16.22,,0.0,39661.652,18.683132,3.0
Buenos Aires,2018-03-29,2018,03,Thu,-58.4440583,-34.6083696,15.509602,0.0,0.0,28.531628,42541.09,30.960001,0.0,,0,18.3415,3.6540923,15.986593,0.0,,0,25.5915,19.82,,0.0,39578.4,19.765245,2.0
Buenos Aires,2018-03-30,2018,03,Fri,-58.4440583,-34.6083696,36.38445,0.0,0.0,30.327694,42411.684,25.199999,0.0,,0,18.991499,3.7241154,12.24,0.0,,0,26.3415,19.88,,0.0,39446.508,20.66549,1.0
Buenos Aires,2018-03-31,2018,03,Sat,-58.4440583,-34.6083696,95.92107,0.0,0.0,29.476639,42282.266,47.16,0.0,,0,19.3415,3.4701526,27.532352,0.0,,0,26.0415,18.77,,0.0,38986.145,20.865217,3.0
Buenos Aires,2018-04-01,2018,04,Sun,-58.4440583,-34.6083696,120.17987,3.0,0.5,23.530354,42152.92,54.719997,0.0,,0,19.991499,3.3694158,30.54701,0.0,,0,24.1415,15.52,,0.5,31907.916,18.267094,51.0
Buenos Aires,2018-04-02,2018,04,Mon,-58.4440583,-34.6083696,134.7579,7.0,1.7000002,22.019321,42023.73,41.039997,0.0,,0,17.491499,2.8205242,19.64228,0.0,,0,21.991499,14.19,,1.7000002,35559.098,16.739182,53.0
Buenos Aires,2018-04-03,2018,04,Tue,-58.4440583,-34.6083696,109.84179,0.0,0.0,24.18844,41894.777,30.599998,0.0,,0,15.7415,3.379944,18.448023,0.0,,0,22.3915,19.32,,0.0,38755.8,15.917913,3.0
Buenos Aires,2018-04-04,2018,04,Wed,-58.4440583,-34.6083696,41.141224,0.0,0.0,25.13462,41766.137,28.44,0.0,,0,16.5415,3.3875186,13.276144,0.0,,0,23.6415,19.2,,0.0,38111.44,17.564716,2.0
Buenos Aires,2018-04-05,2018,04,Thu,-58.4440583,-34.6083696,6.8142657,2.0,0.2,28.538212,41637.9,27.359999,0.0,,0,19.5915,3.3598013,15.315873,0.0,,0,26.8415,15.52,,0.2,37771.223,19.890148,51.0
Buenos Aires,2018-04-06,2018,04,Fri,-58.4440583,-34.6083696,133.68817,10.0,17.0,25.66444,41510.15,48.239998,0.0,,0,17.1915,0.76473045,26.61323,0.0,,0,23.4415,1.98,,17.0,0.0,15.988579,63.0
Buenos Aires,2018-04-07,2018,04,Sat,-58.4440583,-34.6083696,140.82133,8.0,2.3999996,23.142174,41382.973,43.92,0.0,,0,16.5415,1.7013017,25.661207,0.0,,0,21.5415,8.85,,2.3999996,14404.647,15.810171,61.0
Buenos Aires,2018-04-08,2018,04,Sun,-58.4440583,-34.6083696,54.59429,5.0,4.6,24.33931,41256.45,28.44,0.0,,0,18.0415,1.3499411,15.782622,0.0,,0,21.8415,7.44,,4.6,10721.628,19.719769,61.0
Buenos Aires,2018-04-09,2018,04,Mon,-58.4440583,-34.6083696,72.59231,3.0,1.8,27.518463,41130.67,37.44,0.0,,0,19.0415,2.8961232,21.602999,0.0,,0,24.6915,17.03,,1.8,36521.137,21.176653,53.0
Buenos Aires,2018-04-10,2018,04,Tue,-58.4440583,-34.6083696,4.781315,0.0,0.0,29.88393,41005.734,47.519997,0.0,,0,23.1915,4.5973444,28.8,0.0,,0,28.3915,17.33,,0.0,36034.15,22.578636,3.0
Buenos Aires,2018-04-11,2018,04,Wed,-58.4440583,-34.6083696,355.05356,3.0,3.7,32.63466,40881.72,55.079998,0.0,,0,22.991499,3.5045605,28.808998,0.0,,0,29.8415,11.29,,3.7,30161.111,23.442833,61.0
Buenos Aires,2018-04-12,2018,04,Thu,-58.4440583,-34.6083696,180.79802,7.0,14.799999,23.343443,40758.72,61.920002,0.0,,0,15.2915,2.7185225,31.698402,0.0,,0,22.1415,8.39,,14.799999,15312.113,12.256559,63.0
Buenos Aires,2018-04-13,2018,04,Fri,-58.4440583,-34.6083696,154.31282,0.0,0.0,16.340641,40636.824,30.960001,0.0,,0,10.1915,3.4680543,18.59845,0.0,,0,17.1915,18.55,,0.0,37015.38,7.0435143,3.0
Buenos Aires,2018-04-14,2018,04,Sat,-58.4440583,-34.6083696,72.10202,0.0,0.0,17.818825,40515.977,39.6,0.0,,0,15.4915,3.6827557,23.358425,0.0,,0,19.5415,17.91,,0.0,36779.137,12.635296,3.0
Buenos Aires,2018-04-15,2018,04,Sun,-58.4440583,-34.6083696,58.521294,0.0,0.0,22.711142,40395.312,39.6,0.0,,0,16.5915,3.4371815,23.686249,0.0,,0,22.241499,17.28,,0.0,36589.4,15.493446,2.0
Buenos Aires,2018-04-16,2018,04,Mon,-58.4440583,-34.6083696,37.253044,0.0,0.0,24.082436,40274.758,36.36,0.0,,0,18.0415,2.8485756,20.620804,0.0,,0,23.0915,13.89,,0.0,36409.76,17.37814,3.0
Buenos Aires,2018-04-17,2018,04,Tue,-58.4440583,-34.6083696,12.555695,0.0,0.0,25.58131,40154.387,37.079998,0.0,,0,20.1915,3.1426737,22.415602,0.0,,0,24.5415,14.35,,0.0,31459.28,19.926579,3.0
Buenos Aires,2018-04-18,2018,04,Wed,-58.4440583,-34.6083696,4.9405127,0.0,0.0,28.991695,40034.293,35.28,0.0,,0,21.3415,2.287545,15.192682,0.0,,0,26.2915,9.95,,0.0,29428.379,22.458511,3.0
Buenos Aires,2018-04-19,2018,04,Thu,-58.4440583,-34.6083696,30.707687,0.0,0.0,28.694263,39914.555,35.28,0.0,,0,21.0415,2.8934011,20.898611,0.0,,0,25.4415,14.48,,0.0,36148.164,21.710297,3.0
