City,Historical_Date,Historical_Year,Historical_Month,Historical_Day,longitude,latitude,wind_direction_10m_dominant,precipitation_hours,precipitation_sum,apparent_temperature_max,daylight_duration,wind_gusts_10m_max,snowfall_sum,uv_index_clear_sky_max,sunset,temperature_2m_min,et0_fao_evapotranspiration,wind_speed_10m_max,showers_sum,uv_index_max,sunrise,temperature_2m_max,shortwave_radiation_sum,precipitation_probability_max,rain_sum,sunshine_duration,apparent_temperature_min,weather_code
Brussels,2014-01-02,2014,01,Thu,4.34878,50.85045,205.92802,8.0,2.4,5.4140863,29000.36,66.24,0.0,,0,6.5235,0.76320267,34.925568,0.0,,0,9.6235,2.47,,2.4,15659.703,2.12882,53.0
Brussels,2014-01-03,2014,01,Fri,4.34878,50.85045,208.51848,6.0,2.1,6.810438,29073.758,71.28,0.0,,0,6.8735,1.0708296,35.141975,0.0,,0,11.6735,2.66,,2.1,20207.06,1.5346775,53.0
Namur,2014-01-01,2014,01,Wed,4.86746,50.4669,187.67848,6.0,2.7,3.230935,29170.604,63.36,0.0,,0,4.9179997,0.6443482,34.68166,0.0,,0,9.168,2.29,,2.7,8012.705,0.3136673,53.0
Namur,2014-01-02,2014,01,Thu,4.86746,50.4669,205.7976,10.0,4.8,4.6732683,29237.16,66.96,0.0,,0,6.368,0.5823481,33.857227,0.0,,0,9.318001,1.93,,4.8,14453.855,2.1222143,55.0
Namur,2014-01-03,2014,01,Fri,4.86746,50.4669,207.2512,8.0,3.4,6.8571157,29309.117,73.439995,0.0,,0,6.6679997,0.9506306,36.659946,0.0,,0,11.618,2.62,,3.4,17486.143,1.2138114,55.0
Montreal,2014-01-01,2014,01,Wed,-73.58781,45.50884,280.9101,1.0,0.2,-22.985998,31609.836,32.399998,0.21000001,,0,-24.185001,0.21837665,14.618837,0.0,,0,-18.185001,7.05,,0.0,27394.902,-29.912245,71.0
Montreal,2014-01-02,2014,01,Thu,-73.58781,45.50884,28.968843,1.0,0.1,-30.167664,31663.367,32.760002,0.14,,0,-29.285,0.14584781,15.696165,0.0,,0,-24.485,4.61,,0.0,6840.4727,-34.989227,71.0
Montreal,2014-01-03,2014,01,Fri,-73.58781,45.50884,8.957565,1.0,0.1,-26.276312,31721.262,39.6,0.28,,0,-25.035,0.2586778,19.969458,0.0,,0,-21.185001,7.35,,0.0,26915.805,-31.350567,71.0
Barcelona,2014-01-01,2014,01,Wed,2.15899,41.38879,273.4502,0.0,0.0,11.113478,33299.766,28.08,0.0,,0,4.145,1.1296401,16.981165,0.0,,0,13.845,7.92,,0.0,28608.71,1.254921,3.0
Barcelona,2014-01-02,2014,01,Thu,2.15899,41.38879,269.32278,0.0,0.0,16.289284,33344.875,28.8,0.0,,0,7.995,1.1313964,12.015589,0.0,,0,17.144999,7.26,,0.0,26180.672,5.6160965,3.0
Barcelona,2014-01-03,2014,01,Fri,2.15899,41.38879,288.187,0.0,0.0,17.126295,33393.688,30.239998,0.0,,0,10.395,1.2325394,13.979871,0.0,,0,18.345,7.91,,0.0,28849.387,8.958724,3.0
New York,2014-01-01,2014,01,Wed,-74.00597,40.71427,264.3466,0.0,0.0,-2.7902899,33535.348,34.2,0.0,,0,-5.1165,1.1925137,16.215992,0.0,,0,1.3335,8.5,,0.0,28800.0,-10.108112,3.0
New York,2014-01-02,2014,01,Thu,-74.00597,40.71427,35.745674,4.0,1.0,-6.1315737,33579.32,42.839996,0.90999997,,0,-4.3165,0.59869015,21.533897,0.0,,0,-1.1665,2.4,,0.0,0.0,-9.986547,73.0
New York,2014-01-03,2014,01,Fri,-74.00597,40.71427,349.9355,15.0,13.0,-10.849044,33626.906,54.36,9.17,,0,-13.5165,0.5936346,28.766228,0.0,,0,-4.8165,8.71,,0.0,21938.62,-19.716858,75.0
Chicago,2014-01-01,2014,01,Wed,-87.65005,41.85003,54.300865,19.0,5.2999997,-11.414965,33112.85,42.839996,4.06,,0,-9.974,0.34572738,22.79684,0.0,,0,-6.024,3.3,,0.0,0.0,-14.832624,73.0
Chicago,2014-01-02,2014,01,Thu,-87.65005,41.85003,36.519016,20.0,4.6,-12.058732,33158.88,49.68,3.5000005,,0,-8.974,0.58143383,28.512817,0.0,,0,-6.124,6.35,,0.0,21552.717,-15.568919,73.0
Chicago,2014-01-03,2014,01,Fri,-87.65005,41.85003,257.32767,0.0,0.0,-16.85726,33208.67,52.56,0.07,,0,-18.624,0.37146288,29.5551,0.0,,0,-9.874,8.46,,0.0,28962.287,-23.929289,71.0
São Paulo,2014-01-01,2014,01,Wed,-46.63611,-23.5475,319.08865,4.0,2.5,30.59591,48784.402,48.6,0.0,,0,21.6055,4.059476,23.1774,0.0,,0,28.2555,19.35,,2.5,42747.812,23.474413,55.0
São Paulo,2014-01-02,2014,01,Thu,-46.63611,-23.5475,329.48114,3.0,1.5,33.33761,48762.613,47.88,0.0,,0,20.9555,5.07597,19.67195,0.0,,0,30.2055,24.22,,1.5,36162.805,23.62213,53.0
São Paulo,2014-01-03,2014,01,Fri,-46.63611,-23.5475,315.99567,0.0,0.0,36.036007,48739.023,45.719997,0.0,,0,21.3055,6.149778,17.339897,0.0,,0,31.3555,28.86,,0.0,45282.28,23.724554,2.0
Toronto,2014-01-01,2014,01,Wed,-79.4163,43.70011,291.56552,0.0,0.0,-14.364504,32388.184,44.639996,0.0,,0,-12.5815,0.53278995,21.129885,0.0,,0,-9.2815,5.86,,0.0,22507.941,-18.491785,3.0
Toronto,2014-01-02,2014,01,Thu,-79.4163,43.70011,20.62544,13.0,2.5,-19.286604,32437.783,42.839996,2.2400002,,0,-18.8315,0.2766862,22.45315,0.0,,0,-13.3815,3.19,,0.0,0.0,-25.908972,73.0
Toronto,2014-01-03,2014,01,Fri,-79.4163,43.70011,345.79315,0.0,0.0,-19.056324,32491.438,43.92,0.21000001,,0,-23.1815,0.37902802,23.0653,0.0,,0,-14.6315,8.38,,0.0,28492.533,-29.594534,71.0
Melbourne,2014-01-01,2014,01,Wed,144.96332,-37.814,313.2925,13.0,8.5,21.116545,52992.93,75.24,0.0,,0,14.3605,3.328463,31.875755,0.0,,0,25.4105,8.95,,8.5,4743.8364,12.755886,61.0
Melbourne,2014-01-02,2014,01,Thu,144.96332,-37.814,177.61015,0.0,0.0,19.430727,52952.56,35.64,0.0,,0,11.460501,4.004099,16.263872,0.0,,0,20.0105,23.14,,0.0,39740.25,10.723156,3.0
Melbourne,2014-01-03,2014,01,Fri,144.96332,-37.814,242.11534,0.0,0.0,20.4367,52908.88,44.28,0.0,,0,13.210501,4.942302,24.336637,0.0,,0,20.6105,24.58,,0.0,48577.043,10.214397,3.0
London,2014-01-01,2014,01,Wed,-0.12574,51.50853,188.43333,14.0,12.4,5.557827,28564.814,83.88,0.0,,0,6.15,0.39434898,39.966484,0.0,,0,10.15,0.47,,12.4,0.0,1.3938217,61.0
London,2014-01-02,2014,01,Thu,-0.12574,51.50853,209.78406,3.0,1.3,5.54072,28634.81,69.12,0.0,,0,5.4,0.51646894,30.599998,0.0,,0,9.2,3.72,,1.3,22483.902,1.4323177,53.0
London,2014-01-03,2014,01,Fri,-0.12574,51.50853,216.34105,7.0,3.5999997,5.808111,28710.469,76.67999,0.0,,0,6.55,1.0557294,35.90086,0.0,,0,10.2,2.83,,3.5999997,21768.885,0.15359783,55.0
Mexico City,2014-01-01,2014,01,Wed,-99.12766,19.42847,340.70993,0.0,0.0,17.166658,39536.1,24.48,0.0,,0,4.425,3.1893442,14.440443,0.0,,0,18.625,18.23,,0.0,35556.785,2.021265,3.0
Mexico City,2014-01-02,2014,01,Thu,-99.12766,19.42847,35.45729,3.0,1.0,14.810146,39553.027,38.16,0.0,,0,8.725,2.3696272,20.88,0.0,,0,16.625,14.12,,1.0,35036.465,6.870406,53.0
Mexico City,2014-01-03,2014,01,Fri,-99.12766,19.42847,37.47628,3.0,1.3000001,14.190998,39571.35,38.519997,0.0,,0,4.525,2.590354,16.641972,0.0,,0,14.925,16.13,,1.3000001,33077.28,1.8504791,53.0
